candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning
CAND_0081686,1,0.924575,92.4575,35.0000,24.0741,12.8850,9.1543,11.3442,1.1500,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150
CAND_0085472,34055,0.053160,5.5685,0.0000,0.0000,0.0000,5.5685,0.0000,1.0979,.NET Developer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.098
CAND_0079680,34056,0.053156,5.5685,0.0000,0.0000,0.0000,5.5685,0.0000,1.0978,Accountant | 11.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.098
CAND_0034852,34057,0.053155,5.3567,0.0000,0.0000,0.0000,5.3567,0.0000,1.1412,Data Analyst | 2.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.141
CAND_0085215,34058,0.053155,5.3276,0.0000,0.0000,0.0000,5.3276,0.0000,1.1474,Mechanical Engineer | 10.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.147
CAND_0041496,34059,0.053154,5.5074,0.0000,0.0000,0.0000,4.9464,0.5609,1.1099,Cloud Engineer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.53 | mult=1.110
CAND_0054851,34060,0.053152,5.8535,0.0000,0.0000,0.0000,5.3712,0.4823,1.0442,.NET Developer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=1.044
CAND_0022914,34061,0.053151,5.7299,0.0000,0.0000,0.0000,5.7299,0.0000,1.0667,Frontend Engineer | 8.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.59 | mult=1.067
CAND_0027489,34062,0.053150,5.6703,0.0000,0.0000,0.0000,5.6703,0.0000,1.0779,HR Manager | 11.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.078
CAND_0084130,34063,0.053150,6.8905,0.0000,0.0000,0.0000,6.8905,0.0000,0.8871,Business Analyst | 11.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.887
CAND_0010911,34064,0.053149,6.5627,0.0000,0.0000,0.0000,4.6111,1.9515,0.9313,Graphic Designer | 7.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.931
CAND_0018648,34065,0.053148,5.8643,0.0000,0.0000,0.0000,5.8643,0.0000,1.0422,HR Manager | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.042
CAND_0015207,34066,0.053147,6.1790,0.0000,0.0000,0.0000,4.6143,1.5648,0.9891,Sales Executive | 13.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.989
CAND_0019828,34067,0.053146,6.2718,0.0000,0.0000,0.0000,6.2718,0.0000,0.9745,Cloud Engineer | 8.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.975
CAND_0050544,34068,0.053146,5.7644,0.0000,0.0000,0.0000,5.7644,0.0000,1.0603,Accountant | 3.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.68 | mult=1.060
CAND_0080651,34069,0.053146,6.4215,0.0000,0.0000,0.0000,6.4215,0.0000,0.9518,Mechanical Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.43 | mult=0.952
CAND_0011474,34070,0.053145,5.4338,0.0000,0.0000,0.0000,5.4338,0.0000,1.1248,Full Stack Developer | 1.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.80 | mult=1.125
CAND_0062312,34071,0.053145,6.0503,0.0000,0.0000,0.0000,4.3575,1.6928,1.0101,Business Analyst | 13.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.42 | mult=1.010
CAND_0013763,34072,0.053142,5.5502,0.0000,0.0000,0.0000,5.5502,0.0000,1.1011,Business Analyst | 5.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.101
CAND_0032738,34073,0.053142,6.8740,0.0000,0.0000,0.0000,6.8740,0.0000,0.8891,Marketing Manager | 6.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.14 | mult=0.889
CAND_0038670,34074,0.053139,5.3139,0.0000,0.0000,0.0000,5.3139,0.0000,1.1500,Cloud Engineer | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.150
CAND_0011264,34075,0.053138,5.6182,0.0000,0.0000,0.0000,5.6182,0.0000,1.0877,Software Engineer | 4.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.088
CAND_0090821,34076,0.053138,5.9998,0.0000,0.0000,0.0000,5.9998,0.0000,1.0185,Marketing Manager | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.10 | mult=1.018
CAND_0049139,34077,0.053136,5.8376,0.0000,0.0000,0.0000,5.8376,0.0000,1.0468,HR Manager | 14.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.047
CAND_0049548,34078,0.053135,6.7002,0.0000,0.0000,0.0000,5.2286,1.4715,0.9120,HR Manager | 4.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.30 | mult=0.912
CAND_0002035,34079,0.053134,5.6186,0.0000,0.0000,0.0000,5.6186,0.0000,1.0875,QA Engineer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.087
CAND_0070601,34080,0.053133,5.8643,0.0000,0.0000,0.0000,5.8643,0.0000,1.0420,Civil Engineer | 14.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.042
CAND_0097884,34081,0.053133,6.3481,0.0000,0.0000,0.0000,6.3481,0.0000,0.9625,HR Manager | 13.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.963
CAND_0001988,34082,0.053132,7.0672,0.0000,0.0000,0.0000,7.0672,0.0000,0.8646,Customer Support | 7.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.865
CAND_0026820,34083,0.053131,5.7652,0.0000,0.0000,0.0000,5.7652,0.0000,1.0598,.NET Developer | 9.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.060
CAND_0065625,34084,0.053130,5.7174,0.0000,0.0000,0.0000,5.7174,0.0000,1.0687,Project Manager | 6.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.069
CAND_0025285,34085,0.053129,5.3129,0.0000,0.0000,0.0000,5.3129,0.0000,1.1500,Graphic Designer | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.150
CAND_0074481,34086,0.053129,5.3129,0.0000,0.0000,0.0000,5.3129,0.0000,1.1500,Business Analyst | 10.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.150
CAND_0027559,34087,0.053127,5.3127,0.0000,0.0000,0.0000,5.3127,0.0000,1.1500,DevOps Engineer | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.150
CAND_0095368,34088,0.053127,5.3127,0.0000,0.0000,0.0000,5.3127,0.0000,1.1500,Frontend Engineer | 6.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.150
CAND_0054339,34089,0.053126,6.2250,0.0000,0.0000,0.0000,4.8532,1.3718,0.9814,Customer Support | 1.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=0.981
CAND_0063271,34090,0.053125,6.5727,0.0000,0.0000,0.0000,6.5727,0.0000,0.9295,Content Writer | 1.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.32 | mult=0.929
CAND_0044868,34091,0.053123,6.4415,0.0000,0.0000,0.0000,6.4415,0.0000,0.9484,QA Engineer | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.948
CAND_0077370,34092,0.053123,5.4127,0.0000,0.0000,0.0000,5.4127,0.0000,1.1287,Mechanical Engineer | 14.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.69 | mult=1.129
CAND_0091408,34093,0.053123,5.9044,0.0000,0.0000,0.0000,5.9044,0.0000,1.0347,HR Manager | 10.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.035
CAND_0020928,34094,0.053120,6.6514,0.0000,0.0000,0.0000,6.6514,0.0000,0.9184,DevOps Engineer | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=0.918
CAND_0022324,34095,0.053120,5.9726,0.0000,0.0000,0.0000,5.4286,0.5439,1.0228,Cloud Engineer | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.60 | mult=1.023
CAND_0067083,34096,0.053119,6.0165,0.0000,0.0000,0.0000,6.0165,0.0000,1.0153,Accountant | 8.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=1.015
CAND_0018447,34097,0.053118,5.6888,0.0000,0.0000,0.0000,5.6888,0.0000,1.0738,Operations Manager | 12.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.074
CAND_0061658,34098,0.053118,5.4527,0.0000,0.0000,0.0000,5.4527,0.0000,1.1203,Marketing Manager | 10.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.120
CAND_0083566,34099,0.053117,6.0102,0.0000,0.0000,0.0000,6.0102,0.0000,1.0163,HR Manager | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=1.016
CAND_0014925,34100,0.053116,5.4463,0.0000,0.0000,0.0000,5.4463,0.0000,1.1216,Frontend Engineer | 8.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.83 | mult=1.122
CAND_0040123,34101,0.053116,6.0203,0.0000,0.0000,0.0000,6.0203,0.0000,1.0146,Content Writer | 11.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.015
CAND_0047780,34102,0.053116,5.6824,0.0000,0.0000,0.0000,5.2186,0.4637,1.0750,Operations Manager | 10.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.075
CAND_0013311,34103,0.053115,6.7344,0.0000,0.0000,0.0000,4.9086,1.8258,0.9070,Customer Support | 2.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.907
CAND_0024835,34104,0.053112,6.4667,0.0000,0.0000,0.0000,4.7244,1.7423,0.9445,Marketing Manager | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.945
CAND_0035996,34105,0.053112,5.4605,0.0000,0.0000,0.0000,5.4605,0.0000,1.1186,Project Manager | 13.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.119
CAND_0085477,34106,0.053112,5.5767,0.0000,0.0000,0.0000,5.5767,0.0000,1.0953,Software Engineer | 2.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.76 | mult=1.095
CAND_0027681,34107,0.053111,5.7174,0.0000,0.0000,0.0000,5.7174,0.0000,1.0683,Operations Manager | 10.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.36 | mult=1.068
CAND_0006510,34108,0.053110,5.8874,0.0000,0.0000,0.0000,5.8874,0.0000,1.0374,Customer Support | 13.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.037
CAND_0008268,34109,0.053110,5.9256,0.0000,0.0000,0.0000,5.5551,0.3705,1.0307,Mobile Developer | 3.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=1.031
CAND_0036614,34110,0.053110,6.6889,0.0000,0.0000,0.0000,6.6889,0.0000,0.9131,Mobile Developer | 4.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.913
CAND_0061490,34111,0.053108,5.5573,0.0000,0.0000,0.0000,5.5573,0.0000,1.0990,Frontend Engineer | 2.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.099
CAND_0005139,34112,0.053106,5.3376,0.0000,0.0000,0.0000,5.3376,0.0000,1.1442,Cloud Engineer | 4.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.63 | mult=1.144
CAND_0084250,34113,0.053104,5.8376,0.0000,0.0000,0.0000,5.8376,0.0000,1.0461,Accountant | 8.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.35 | mult=1.046
CAND_0022626,34114,0.053103,5.5752,0.0000,0.0000,0.0000,5.5752,0.0000,1.0954,Software Engineer | 1.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.65 | mult=1.095
CAND_0028902,34115,0.053103,5.3513,0.0000,0.0000,0.0000,5.3513,0.0000,1.1412,.NET Developer | 6.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.141
CAND_0031266,34116,0.053103,5.9271,0.0000,0.0000,0.0000,4.9355,0.9915,1.0303,Civil Engineer | 6.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=1.030
CAND_0070649,34117,0.053103,5.5238,0.0000,0.0000,0.0000,5.5238,0.0000,1.1056,Content Writer | 12.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.106
CAND_0096088,34118,0.053103,5.4560,0.0000,0.0000,0.0000,5.4560,0.0000,1.1193,.NET Developer | 1.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.119
CAND_0063958,34119,0.053102,5.5259,0.0000,0.0000,0.0000,5.5259,0.0000,1.1051,Accountant | 4.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=1.105
CAND_0086565,34120,0.053102,6.7288,0.0000,0.0000,0.0000,5.0298,1.6990,0.9076,Marketing Manager | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.34 | mult=0.908
CAND_0043681,34121,0.053100,5.9753,0.0000,0.0000,0.0000,5.9753,0.0000,1.0220,Sales Executive | 1.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.40 | mult=1.022
CAND_0008539,34122,0.053099,6.2397,0.0000,0.0000,0.0000,5.8691,0.3705,0.9786,QA Engineer | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.979
CAND_0016482,34123,0.053099,5.9591,0.0000,0.0000,0.0000,5.1796,0.7795,1.0247,Full Stack Developer | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=1.025
CAND_0041665,34124,0.053098,5.7525,0.0000,0.0000,0.0000,5.7525,0.0000,1.0615,Mechanical Engineer | 11.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=1.062
CAND_0088699,34125,0.053098,6.2220,0.0000,0.0000,0.0000,5.6303,0.5918,0.9814,Sales Executive | 6.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.30 | mult=0.981
CAND_0091157,34126,0.053098,5.3947,0.0000,0.0000,0.0000,5.3947,0.0000,1.1319,Business Analyst | 5.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.70 | mult=1.132
CAND_0086688,34127,0.053096,6.3079,0.0000,0.0000,0.0000,6.3079,0.0000,0.9680,Cloud Engineer | 2.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.968
CAND_0018081,34128,0.053095,6.3299,0.0000,0.0000,0.0000,5.4544,0.8755,0.9646,Software Engineer | 4.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.965
CAND_0028309,34129,0.053095,5.6013,0.0000,0.0000,0.0000,5.6013,0.0000,1.0901,Accountant | 13.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.61 | mult=1.090
CAND_0064632,34130,0.053094,6.2977,0.0000,0.0000,0.0000,6.2977,0.0000,0.9695,Full Stack Developer | 3.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=0.970
CAND_0018652,34131,0.053092,5.6492,0.0000,0.0000,0.0000,4.1820,1.4673,1.0808,Project Manager | 6.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.081
CAND_0044524,34132,0.053092,6.3026,0.0000,0.0000,0.0000,6.3026,0.0000,0.9687,Graphic Designer | 13.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.969
CAND_0027604,34133,0.053091,5.8874,0.0000,0.0000,0.0000,5.8874,0.0000,1.0370,Marketing Manager | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=1.037
CAND_0068808,34134,0.053088,5.6335,0.0000,0.0000,0.0000,5.1513,0.4823,1.0837,Cloud Engineer | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.56 | mult=1.084
CAND_0064696,34135,0.053085,5.6920,0.0000,0.0000,0.0000,5.6920,0.0000,1.0725,QA Engineer | 9.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.83 | mult=1.073
CAND_0076544,34136,0.053084,6.2596,0.0000,0.0000,0.0000,5.1359,1.1237,0.9752,Graphic Designer | 1.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=0.975
CAND_0082309,34137,0.053084,6.4938,0.0000,0.0000,0.0000,5.9328,0.5609,0.9401,Mobile Developer | 4.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=0.940
CAND_0058932,34138,0.053083,6.7440,0.0000,0.0000,0.0000,5.1217,1.6223,0.9052,Content Writer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=0.905
CAND_0013316,34139,0.053082,6.3817,0.0000,0.0000,0.0000,4.8462,1.5355,0.9565,Marketing Manager | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=0.957
CAND_0038605,34140,0.053080,5.9560,0.0000,0.0000,0.0000,5.6560,0.3000,1.0249,Cloud Engineer | 5.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.025
CAND_0038646,34141,0.053080,6.1433,0.0000,0.0000,0.0000,6.1433,0.0000,0.9936,QA Engineer | 1.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=0.994
CAND_0074000,34142,0.053079,6.7643,0.0000,0.0000,0.0000,6.7643,0.0000,0.9024,Customer Support | 8.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.902
CAND_0059659,34143,0.053075,6.0103,0.0000,0.0000,0.0000,6.0103,0.0000,1.0155,Full Stack Developer | 7.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.55 | mult=1.016
CAND_0061142,34144,0.053075,5.9136,0.0000,0.0000,0.0000,5.5018,0.4118,1.0321,Software Engineer | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.13 | mult=1.032
CAND_0041806,34145,0.053074,6.1172,0.0000,0.0000,0.0000,6.1172,0.0000,0.9978,Cloud Engineer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.998
CAND_0065655,34146,0.053073,5.6186,0.0000,0.0000,0.0000,5.6186,0.0000,1.0863,Operations Manager | 12.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.086
CAND_0074362,34147,0.053071,5.4605,0.0000,0.0000,0.0000,5.4605,0.0000,1.1177,Software Engineer | 2.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.72 | mult=1.118
CAND_0052056,34148,0.053069,6.3486,0.0000,0.0000,0.0000,6.3486,0.0000,0.9613,Mobile Developer | 8.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.961
CAND_0072317,34149,0.053069,6.1597,0.0000,0.0000,0.0000,6.1597,0.0000,0.9908,Cloud Engineer | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.52 | mult=0.991
CAND_0043520,34150,0.053068,6.1214,0.0000,0.0000,0.0000,6.1214,0.0000,0.9970,Java Developer | 2.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.20 | mult=0.997
CAND_0006092,34151,0.053067,6.1427,0.0000,0.0000,0.0000,5.3084,0.8343,0.9935,Mechanical Engineer | 1.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.994
CAND_0010579,34152,0.053067,6.9811,0.0000,0.0000,0.0000,6.9811,0.0000,0.8742,Mechanical Engineer | 7.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.874
CAND_0089912,34153,0.053066,6.5736,0.0000,0.0000,0.0000,6.5736,0.0000,0.9284,Mechanical Engineer | 12.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.18 | mult=0.928
CAND_0042513,34154,0.053064,5.4909,0.0000,0.0000,0.0000,4.9088,0.5821,1.1114,Software Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.71 | mult=1.111
CAND_0015473,34155,0.053063,5.9632,0.0000,0.0000,0.0000,5.9632,0.0000,1.0233,Sales Executive | 13.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.023
CAND_0047377,34156,0.053063,5.3063,0.0000,0.0000,0.0000,5.3063,0.0000,1.1500,Java Developer | 3.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.150
CAND_0072591,34157,0.053063,5.3063,0.0000,0.0000,0.0000,5.3063,0.0000,1.1500,.NET Developer | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.150
CAND_0059048,34158,0.053062,5.4208,0.0000,0.0000,0.0000,5.4208,0.0000,1.1257,Business Analyst | 6.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.60 | mult=1.126
CAND_0096222,34159,0.053062,5.9140,0.0000,0.0000,0.0000,4.7197,1.1943,1.0318,HR Manager | 10.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.032
CAND_0018966,34160,0.053061,6.0299,0.0000,0.0000,0.0000,6.0299,0.0000,1.0120,.NET Developer | 8.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=1.012
CAND_0041560,34161,0.053061,5.7738,0.0000,0.0000,0.0000,5.7738,0.0000,1.0568,Graphic Designer | 11.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.51 | mult=1.057
CAND_0053026,34162,0.053060,6.2012,0.0000,0.0000,0.0000,6.2012,0.0000,0.9840,Business Analyst | 8.6 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.984
CAND_0041500,34163,0.053059,5.8303,0.0000,0.0000,0.0000,5.8303,0.0000,1.0466,Civil Engineer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.67 | mult=1.047
CAND_0080351,34164,0.053058,5.5685,0.0000,0.0000,0.0000,5.5685,0.0000,1.0957,Operations Manager | 12.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.096
CAND_0081808,34165,0.053056,6.3716,0.0000,0.0000,0.0000,5.9078,0.4637,0.9576,Data Analyst | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.33 | mult=0.958
CAND_0066613,34166,0.053055,6.4647,0.0000,0.0000,0.0000,6.4647,0.0000,0.9438,Software Engineer | 4.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.17 | mult=0.944
CAND_0096952,34167,0.053055,5.6651,0.0000,0.0000,0.0000,5.6651,0.0000,1.0770,Sales Executive | 8.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.077
CAND_0079059,34168,0.053054,6.4247,0.0000,0.0000,0.0000,6.0129,0.4118,0.9496,Frontend Engineer | 6.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.11 | mult=0.950
CAND_0045173,34169,0.053053,5.6494,0.0000,0.0000,0.0000,4.9010,0.7485,1.0799,Frontend Engineer | 3.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=1.080
CAND_0098474,34170,0.053051,5.9558,0.0000,0.0000,0.0000,5.2523,0.7035,1.0243,DevOps Engineer | 2.7 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.024
CAND_0022575,34171,0.053050,6.1245,0.0000,0.0000,0.0000,6.1245,0.0000,0.9961,QA Engineer | 9.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.66 | mult=0.996
CAND_0015726,34172,0.053049,5.8534,0.0000,0.0000,0.0000,4.7523,1.1010,1.0422,Project Manager | 4.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.75 | mult=1.042
CAND_0085073,34173,0.053049,5.7499,0.0000,0.0000,0.0000,5.7499,0.0000,1.0610,Operations Manager | 13.5 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.061
CAND_0090343,34174,0.053048,6.3958,0.0000,0.0000,0.0000,6.3958,0.0000,0.9538,Java Developer | 7.0 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=0.954
CAND_0030041,34175,0.053046,6.0034,0.0000,0.0000,0.0000,6.0034,0.0000,1.0162,HR Manager | 8.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.39 | mult=1.016
CAND_0075847,34176,0.053046,6.2165,0.0000,0.0000,0.0000,6.2165,0.0000,0.9813,Cloud Engineer | 9.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.22 | mult=0.981
CAND_0012553,34177,0.053045,5.6817,0.0000,0.0000,0.0000,5.6817,0.0000,1.0736,DevOps Engineer | 7.8 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.23 | mult=1.074
CAND_0024405,34178,0.053045,6.5418,0.0000,0.0000,0.0000,6.5418,0.0000,0.9325,Operations Manager | 1.9 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.25 | mult=0.932
CAND_0057685,34179,0.053045,5.5830,0.0000,0.0000,0.0000,5.5830,0.0000,1.0926,Graphic Designer | 14.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.47 | mult=1.093
CAND_0005478,34180,0.053044,5.6089,0.0000,0.0000,0.0000,5.1289,0.4800,1.0876,Mechanical Engineer | 14.1 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.64 | mult=1.088
CAND_0050764,34181,0.053044,5.6756,0.0000,0.0000,0.0000,5.0935,0.5821,1.0748,.NET Developer | 6.4 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.075
CAND_0081799,34182,0.053044,6.2579,0.0000,0.0000,0.0000,5.1530,1.1049,0.9748,Data Analyst | 5.3 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.15 | mult=0.975
