candidate_id,title,retrieval_score
CAND_0011197,Sales Executive,0
CAND_0011201,Project Manager,0
CAND_0011202,Project Manager,0
CAND_0011203,Sales Executive,0
CAND_0011204,Business Analyst,0
CAND_0011205,Customer Support,0
CAND_0011206,Accountant,0
CAND_0011207,Accountant,0
CAND_0011210,Operations Manager,0
CAND_0011211,Project Manager,0
CAND_0011212,HR Manager,0
CAND_0011213,Customer Support,0
CAND_0011214,Project Manager,0
CAND_0011215,Civil Engineer,0
CAND_0011218,Mechanical Engineer,0
CAND_0011219,Graphic Designer,0
CAND_0011224,Accountant,0
CAND_0011225,Sales Executive,0
CAND_0011227,Accountant,0
CAND_0011228,Operations Manager,0
CAND_0011230,Customer Support,0
CAND_0011231,Marketing Manager,0
CAND_0011232,Marketing Manager,0
CAND_0011233,Mechanical Engineer,0
CAND_0011234,Project Manager,0
CAND_0011236,Civil Engineer,0
CAND_0011237,Marketing Manager,0
CAND_0011238,Sales Executive,0
CAND_0011240,Content Writer,0
CAND_0011242,Mechanical Engineer,0
CAND_0011244,Civil Engineer,0
CAND_0011247,Marketing Manager,0
CAND_0011248,Content Writer,0
CAND_0011249,Customer Support,0
CAND_0011250,Sales Executive,0
CAND_0011251,Customer Support,0
CAND_0011255,Operations Manager,0
CAND_0011256,Sales Executive,0
CAND_0011257,Operations Manager,0
CAND_0011258,Civil Engineer,0
CAND_0011259,Customer Support,0
CAND_0011260,Customer Support,0
CAND_0011261,Customer Support,0
CAND_0011262,Sales Executive,0
CAND_0011265,Content Writer,0
CAND_0011266,Operations Manager,0
CAND_0011268,Accountant,0
CAND_0011269,Graphic Designer,0
CAND_0011270,Project Manager,0
CAND_0011271,Marketing Manager,0
CAND_0011272,Graphic Designer,0
CAND_0011273,Graphic Designer,0
CAND_0011275,Customer Support,0
CAND_0011276,Mechanical Engineer,0
CAND_0011277,Content Writer,0
CAND_0011278,Accountant,0
CAND_0011279,Graphic Designer,0
CAND_0011280,Sales Executive,0
CAND_0011283,HR Manager,0
CAND_0011285,Customer Support,0
CAND_0011286,Civil Engineer,0
CAND_0011287,Business Analyst,0
CAND_0011289,Mechanical Engineer,0
CAND_0011291,Marketing Manager,0
CAND_0011292,Operations Manager,0
CAND_0011294,Project Manager,0
CAND_0011296,Marketing Manager,0
CAND_0011297,Graphic Designer,0
CAND_0011298,Business Analyst,0
CAND_0011299,Customer Support,0
CAND_0011302,Accountant,0
CAND_0011307,Business Analyst,0
CAND_0011308,Graphic Designer,0
CAND_0011310,HR Manager,0
CAND_0011311,Project Manager,0
CAND_0011312,Operations Manager,0
CAND_0011313,HR Manager,0
CAND_0011314,Marketing Manager,0
CAND_0011315,Mechanical Engineer,0
CAND_0011317,Customer Support,0
CAND_0011318,Operations Manager,0
CAND_0011322,Project Manager,0
CAND_0011325,Project Manager,0
CAND_0011328,HR Manager,0
CAND_0011329,HR Manager,0
CAND_0011332,Mechanical Engineer,0
CAND_0011334,Sales Executive,0
CAND_0011335,Customer Support,0
CAND_0011337,Operations Manager,0
CAND_0011338,Graphic Designer,0
CAND_0011339,Mechanical Engineer,0
CAND_0011340,Operations Manager,0
CAND_0011342,Project Manager,0
CAND_0011347,Civil Engineer,0
CAND_0011349,Civil Engineer,0
CAND_0011350,Operations Manager,0
CAND_0011351,Graphic Designer,0
CAND_0011352,Accountant,0
CAND_0011353,Graphic Designer,0
CAND_0011354,Marketing Manager,0
CAND_0011355,Operations Manager,0
CAND_0011357,Mechanical Engineer,0
CAND_0011358,Project Manager,0
CAND_0011359,Project Manager,0
CAND_0011361,Content Writer,0
CAND_0011362,Civil Engineer,0
CAND_0011365,Content Writer,0
CAND_0011366,Project Manager,0
CAND_0011367,Content Writer,0
CAND_0011368,Marketing Manager,0
CAND_0011369,Content Writer,0
CAND_0011370,Content Writer,0
CAND_0011371,Business Analyst,0
CAND_0011375,Civil Engineer,0
CAND_0011376,Operations Manager,0
CAND_0011377,Mechanical Engineer,0
CAND_0011378,Content Writer,0
CAND_0011381,Mechanical Engineer,0
CAND_0011382,Business Analyst,0
CAND_0011384,Project Manager,0
CAND_0011386,Customer Support,0
CAND_0011387,Mechanical Engineer,0
CAND_0011388,Customer Support,0
CAND_0011389,Project Manager,0
CAND_0011391,Marketing Manager,0
CAND_0011393,Graphic Designer,0
CAND_0011394,Civil Engineer,0
CAND_0011395,Mechanical Engineer,0
CAND_0011396,Graphic Designer,0
CAND_0011398,Content Writer,0
CAND_0011400,Content Writer,0
CAND_0011402,Accountant,0
CAND_0011403,Business Analyst,0
CAND_0011404,HR Manager,0
CAND_0011406,Customer Support,0
CAND_0011407,Graphic Designer,0
CAND_0011408,Business Analyst,0
CAND_0011410,HR Manager,0
CAND_0011411,Business Analyst,0
CAND_0011413,Civil Engineer,0
CAND_0011414,Sales Executive,0
CAND_0011415,Business Analyst,0
CAND_0011416,Content Writer,0
CAND_0011417,HR Manager,0
CAND_0011418,Marketing Manager,0
CAND_0011420,Operations Manager,0
CAND_0011422,Mechanical Engineer,0
CAND_0011424,Operations Manager,0
CAND_0011425,Accountant,0
CAND_0011427,Marketing Manager,0
CAND_0011429,Mechanical Engineer,0
CAND_0011430,Content Writer,0
CAND_0011431,Accountant,0
CAND_0011435,Civil Engineer,0
CAND_0011436,Mechanical Engineer,0
CAND_0011438,Content Writer,0
CAND_0011439,Accountant,0
CAND_0011440,Sales Executive,0
CAND_0011442,Mechanical Engineer,0
CAND_0011443,Operations Manager,0
CAND_0011444,Accountant,0
CAND_0011445,HR Manager,0
CAND_0011446,Civil Engineer,0
CAND_0011447,HR Manager,0
CAND_0011448,Civil Engineer,0
CAND_0011451,Graphic Designer,0
CAND_0011452,Civil Engineer,0
CAND_0011453,HR Manager,0
CAND_0011454,Project Manager,0
CAND_0011456,Civil Engineer,0
CAND_0011457,Operations Manager,0
CAND_0011458,Project Manager,0
CAND_0011459,Operations Manager,0
CAND_0011460,Operations Manager,0
CAND_0011461,HR Manager,0
CAND_0011462,Sales Executive,0
CAND_0011463,Mechanical Engineer,0
CAND_0011464,Civil Engineer,0
CAND_0011466,Project Manager,0
CAND_0011467,Graphic Designer,0
CAND_0011468,Marketing Manager,0
CAND_0011470,Sales Executive,0
CAND_0011471,Sales Executive,0
CAND_0011472,Customer Support,0
CAND_0011473,Operations Manager,0
CAND_0011475,HR Manager,0
CAND_0011477,Accountant,0
CAND_0011479,Content Writer,0
CAND_0011481,Civil Engineer,0
CAND_0011482,Accountant,0
CAND_0011483,HR Manager,0
CAND_0011485,Civil Engineer,0
CAND_0011486,Customer Support,0
CAND_0011490,Business Analyst,0
CAND_0011491,Accountant,0
CAND_0011492,Graphic Designer,0
CAND_0011493,Graphic Designer,0
CAND_0011494,Civil Engineer,0
CAND_0011495,Mechanical Engineer,0
CAND_0011496,Project Manager,0
CAND_0011497,Operations Manager,0
CAND_0011498,Business Analyst,0
CAND_0011504,Customer Support,0
CAND_0011506,Content Writer,0
CAND_0011507,Operations Manager,0
CAND_0011509,Content Writer,0
CAND_0011510,Marketing Manager,0
CAND_0011511,Accountant,0
CAND_0011512,Content Writer,0
CAND_0011513,HR Manager,0
CAND_0011514,Business Analyst,0
CAND_0011515,Project Manager,0
CAND_0011516,Mechanical Engineer,0
CAND_0011518,Content Writer,0
CAND_0011519,Mechanical Engineer,0
CAND_0011520,Civil Engineer,0
CAND_0011521,Graphic Designer,0
CAND_0011523,Mechanical Engineer,0
CAND_0011524,Customer Support,0
CAND_0011526,Civil Engineer,0
CAND_0011527,Mechanical Engineer,0
CAND_0011528,Content Writer,0
CAND_0011530,Customer Support,0
CAND_0011531,Civil Engineer,0
CAND_0011532,Operations Manager,0
CAND_0011537,Project Manager,0
CAND_0011538,Mechanical Engineer,0
CAND_0011539,Customer Support,0
CAND_0011540,Customer Support,0
CAND_0011541,Project Manager,0
CAND_0011545,Accountant,0
CAND_0011546,Project Manager,0
CAND_0011548,Marketing Manager,0
CAND_0011549,Graphic Designer,0
CAND_0011551,Marketing Manager,0
CAND_0011553,HR Manager,0
CAND_0011557,Civil Engineer,0
CAND_0011558,Operations Manager,0
CAND_0011559,Civil Engineer,0
CAND_0011560,Sales Executive,0
CAND_0011562,Graphic Designer,0
CAND_0011564,Civil Engineer,0
CAND_0011565,Graphic Designer,0
CAND_0011566,Mechanical Engineer,0
CAND_0011567,Operations Manager,0
CAND_0011569,Operations Manager,0
CAND_0011570,Operations Manager,0
CAND_0011571,Sales Executive,0
CAND_0011572,Content Writer,0
CAND_0011573,Sales Executive,0
CAND_0011575,Marketing Manager,0
CAND_0011577,Customer Support,0
CAND_0011579,Customer Support,0
CAND_0011580,Marketing Manager,0
CAND_0011581,Operations Manager,0
CAND_0011582,HR Manager,0
CAND_0011584,Business Analyst,0
CAND_0011586,Mechanical Engineer,0
CAND_0011587,Customer Support,0
CAND_0011591,HR Manager,0
CAND_0011592,Mechanical Engineer,0
CAND_0011593,Accountant,0
CAND_0011594,Civil Engineer,0
CAND_0011596,Content Writer,0
CAND_0011597,Content Writer,0
CAND_0011598,Content Writer,0
CAND_0011601,Operations Manager,0
CAND_0011602,Marketing Manager,0
CAND_0011603,HR Manager,0
CAND_0011604,Graphic Designer,0
CAND_0011605,HR Manager,0
CAND_0011606,Customer Support,0
CAND_0011607,Mechanical Engineer,0
CAND_0011608,Customer Support,0
CAND_0011609,Accountant,0
CAND_0011610,Customer Support,0
CAND_0011611,Operations Manager,0
CAND_0011612,Accountant,0
CAND_0011613,Business Analyst,0
CAND_0011614,HR Manager,0
CAND_0011615,Mechanical Engineer,0
CAND_0011616,HR Manager,0
CAND_0011617,Operations Manager,0
CAND_0011618,Accountant,0
CAND_0011619,Marketing Manager,0
CAND_0011620,Civil Engineer,0
CAND_0011621,Graphic Designer,0
CAND_0011622,Sales Executive,0
CAND_0011623,Business Analyst,0
CAND_0011624,Marketing Manager,0
CAND_0011625,Customer Support,0
CAND_0011627,Project Manager,0
CAND_0011629,Business Analyst,0
CAND_0011630,Accountant,0
CAND_0011632,Operations Manager,0
CAND_0011633,Project Manager,0
CAND_0011634,Graphic Designer,0
CAND_0011635,Business Analyst,0
CAND_0011636,Project Manager,0
CAND_0011637,Graphic Designer,0
CAND_0011638,Sales Executive,0
CAND_0011641,Marketing Manager,0
CAND_0011645,Project Manager,0
CAND_0011646,Mechanical Engineer,0
CAND_0011647,Graphic Designer,0
CAND_0011648,Customer Support,0
CAND_0011649,Graphic Designer,0
CAND_0011650,Sales Executive,0
CAND_0011651,Accountant,0
CAND_0011653,Customer Support,0
CAND_0011655,Customer Support,0
CAND_0011656,Graphic Designer,0
CAND_0011657,HR Manager,0
CAND_0011660,Operations Manager,0
CAND_0011662,HR Manager,0
CAND_0011664,Content Writer,0
CAND_0011666,Marketing Manager,0
CAND_0011667,Sales Executive,0
CAND_0011668,HR Manager,0
CAND_0011669,Operations Manager,0
CAND_0011670,Marketing Manager,0
CAND_0011671,Customer Support,0
CAND_0011673,Project Manager,0
CAND_0011674,Mechanical Engineer,0
CAND_0011675,Operations Manager,0
CAND_0011676,Operations Manager,0
CAND_0011677,Mechanical Engineer,0
CAND_0011679,Operations Manager,0
CAND_0011680,Graphic Designer,0
CAND_0011681,Mechanical Engineer,0
CAND_0011682,Marketing Manager,0
CAND_0011684,Business Analyst,0
CAND_0011685,Customer Support,0
CAND_0011689,Operations Manager,0
CAND_0011691,Marketing Manager,0
CAND_0011692,Operations Manager,0
CAND_0011693,Accountant,0
CAND_0011694,Customer Support,0
CAND_0011696,Content Writer,0
CAND_0011697,Accountant,0
CAND_0011699,Mechanical Engineer,0
CAND_0011701,Graphic Designer,0
CAND_0011702,HR Manager,0
CAND_0011703,Business Analyst,0
CAND_0011705,Accountant,0
CAND_0011706,Mechanical Engineer,0
CAND_0011708,HR Manager,0
CAND_0011709,Project Manager,0
CAND_0011710,Customer Support,0
CAND_0011712,Accountant,0
CAND_0011713,Project Manager,0
CAND_0011714,Mechanical Engineer,0
CAND_0011715,Marketing Manager,0
CAND_0011716,HR Manager,0
CAND_0011719,Sales Executive,0
CAND_0011720,Marketing Manager,0
CAND_0011723,Business Analyst,0
CAND_0011724,Graphic Designer,0
CAND_0011725,Content Writer,0
CAND_0011727,Customer Support,0
CAND_0011728,Civil Engineer,0
CAND_0011729,Accountant,0
CAND_0011732,Marketing Manager,0
CAND_0011734,Civil Engineer,0
CAND_0011736,Customer Support,0
CAND_0011737,Content Writer,0
CAND_0011740,Business Analyst,0
CAND_0011741,Mechanical Engineer,0
CAND_0011742,Mechanical Engineer,0
CAND_0011745,Mechanical Engineer,0
CAND_0011747,HR Manager,0
CAND_0011749,Project Manager,0
CAND_0011750,Graphic Designer,0
CAND_0011752,Graphic Designer,0
CAND_0011754,Civil Engineer,0
CAND_0011755,Graphic Designer,0
CAND_0011756,Content Writer,0
CAND_0011760,Business Analyst,0
CAND_0011761,Content Writer,0
CAND_0011762,Accountant,0
CAND_0011763,Customer Support,0
CAND_0011765,Operations Manager,0
CAND_0011767,Operations Manager,0
CAND_0011768,Graphic Designer,0
CAND_0011769,Graphic Designer,0
CAND_0011771,Mechanical Engineer,0
CAND_0011772,Content Writer,0
CAND_0011773,Content Writer,0
CAND_0011774,Customer Support,0
CAND_0011775,Graphic Designer,0
CAND_0011776,HR Manager,0
CAND_0011778,Content Writer,0
CAND_0011780,Mechanical Engineer,0
CAND_0011781,HR Manager,0
CAND_0011788,Project Manager,0
CAND_0011789,Operations Manager,0
CAND_0011790,Civil Engineer,0
CAND_0011791,Customer Support,0
CAND_0011792,Operations Manager,0
CAND_0011793,Sales Executive,0
CAND_0011794,Accountant,0
CAND_0011795,Graphic Designer,0
CAND_0011797,Sales Executive,0
CAND_0011798,Marketing Manager,0
CAND_0011799,Project Manager,0
CAND_0011800,Civil Engineer,0
CAND_0011802,Accountant,0
CAND_0011804,Accountant,0
CAND_0011805,Graphic Designer,0
CAND_0011806,Customer Support,0
CAND_0011807,Graphic Designer,0
CAND_0011808,Graphic Designer,0
CAND_0011812,Accountant,0
CAND_0011813,Operations Manager,0
CAND_0011814,Civil Engineer,0
CAND_0011815,Customer Support,0
CAND_0011817,Project Manager,0
CAND_0011819,Marketing Manager,0
CAND_0011820,HR Manager,0
CAND_0011821,Customer Support,0
CAND_0011822,Mechanical Engineer,0
CAND_0011826,Content Writer,0
CAND_0011827,Civil Engineer,0
CAND_0011828,Operations Manager,0
CAND_0011829,Sales Executive,0
CAND_0011831,Operations Manager,0
CAND_0011834,Civil Engineer,0
CAND_0011836,Sales Executive,0
CAND_0011838,Graphic Designer,0
CAND_0011839,Content Writer,0
CAND_0011841,Operations Manager,0
CAND_0011842,HR Manager,0
CAND_0011843,Sales Executive,0
CAND_0011844,Accountant,0
CAND_0011846,Accountant,0
CAND_0011847,Marketing Manager,0
CAND_0011848,Customer Support,0
CAND_0011850,Business Analyst,0
CAND_0011851,Content Writer,0
CAND_0011853,Sales Executive,0
CAND_0011855,Content Writer,0
CAND_0011857,Project Manager,0
CAND_0011858,Accountant,0
CAND_0011860,Civil Engineer,0
CAND_0011862,Content Writer,0
CAND_0011863,Mechanical Engineer,0
CAND_0011864,Customer Support,0
CAND_0011865,Business Analyst,0
CAND_0011867,Mechanical Engineer,0
CAND_0011868,Graphic Designer,0
CAND_0011869,Business Analyst,0
CAND_0011870,Content Writer,0
CAND_0011871,Customer Support,0
CAND_0011872,Mechanical Engineer,0
CAND_0011874,Mechanical Engineer,0
CAND_0011875,Operations Manager,0
CAND_0011877,Graphic Designer,0
CAND_0011879,Accountant,0
CAND_0011880,Content Writer,0
CAND_0011882,Marketing Manager,0
CAND_0011883,Project Manager,0
CAND_0011884,Content Writer,0
CAND_0011885,Content Writer,0
CAND_0011886,Mechanical Engineer,0
CAND_0011887,Marketing Manager,0
CAND_0011888,Operations Manager,0
CAND_0011889,Business Analyst,0
CAND_0011890,Operations Manager,0
CAND_0011892,Content Writer,0
CAND_0011893,Marketing Manager,0
CAND_0011894,Accountant,0
CAND_0011895,Business Analyst,0
CAND_0011896,Marketing Manager,0
CAND_0011898,Graphic Designer,0
CAND_0011902,Customer Support,0
CAND_0011905,HR Manager,0
CAND_0011907,HR Manager,0
CAND_0011908,Civil Engineer,0
CAND_0011909,Operations Manager,0
CAND_0011911,Sales Executive,0
CAND_0011912,Business Analyst,0
CAND_0011914,Operations Manager,0
CAND_0011915,Project Manager,0
CAND_0011916,Civil Engineer,0
CAND_0011918,HR Manager,0
CAND_0011919,Operations Manager,0
CAND_0011920,Graphic Designer,0
CAND_0011921,Content Writer,0
CAND_0011922,HR Manager,0
CAND_0011926,Accountant,0
CAND_0011927,HR Manager,0
CAND_0011928,Content Writer,0
CAND_0011931,Customer Support,0
CAND_0011934,Content Writer,0
CAND_0011935,Civil Engineer,0
CAND_0011938,HR Manager,0
CAND_0011939,Mechanical Engineer,0
CAND_0011940,Business Analyst,0
CAND_0011941,Graphic Designer,0
CAND_0011942,Content Writer,0
CAND_0011943,Content Writer,0
CAND_0011944,Content Writer,0
CAND_0011945,HR Manager,0
CAND_0011946,HR Manager,0
CAND_0011948,Customer Support,0
CAND_0011949,Project Manager,0
CAND_0011950,HR Manager,0
CAND_0011951,Customer Support,0
CAND_0011953,Graphic Designer,0
CAND_0011956,Project Manager,0
CAND_0011957,Graphic Designer,0
CAND_0011960,HR Manager,0
CAND_0011961,HR Manager,0
CAND_0011962,Operations Manager,0
CAND_0011964,Operations Manager,0
CAND_0011966,Project Manager,0
CAND_0011970,Customer Support,0
CAND_0011971,Content Writer,0
CAND_0011972,Sales Executive,0
CAND_0011974,Business Analyst,0
CAND_0011978,Graphic Designer,0
CAND_0011983,Marketing Manager,0
CAND_0011985,Accountant,0
CAND_0011986,Accountant,0
CAND_0011988,Business Analyst,0
CAND_0011989,Graphic Designer,0
CAND_0011991,Marketing Manager,0
CAND_0011992,Customer Support,0
CAND_0011993,Graphic Designer,0
CAND_0011995,Business Analyst,0
CAND_0011997,HR Manager,0
CAND_0011998,Sales Executive,0
CAND_0011999,Sales Executive,0
CAND_0012003,Customer Support,0
CAND_0012005,Sales Executive,0
CAND_0012006,Customer Support,0
CAND_0012007,Mechanical Engineer,0
CAND_0012008,Customer Support,0
CAND_0012009,Operations Manager,0
CAND_0012010,Civil Engineer,0
CAND_0012011,Mechanical Engineer,0
CAND_0012012,Customer Support,0
CAND_0012013,Operations Manager,0
CAND_0012015,Marketing Manager,0
CAND_0012016,Content Writer,0
CAND_0012017,Accountant,0
CAND_0012018,Sales Executive,0
CAND_0012019,Project Manager,0
CAND_0012021,Accountant,0
CAND_0012022,Business Analyst,0
CAND_0012023,Mechanical Engineer,0
CAND_0012024,Accountant,0
CAND_0012026,Marketing Manager,0
CAND_0012027,Accountant,0
CAND_0012029,Business Analyst,0
CAND_0012030,Graphic Designer,0
CAND_0012031,Sales Executive,0
CAND_0012032,Mechanical Engineer,0
CAND_0012033,Project Manager,0
CAND_0012035,Accountant,0
CAND_0012036,Sales Executive,0
CAND_0012037,Content Writer,0
CAND_0012039,Marketing Manager,0
CAND_0012041,Business Analyst,0
CAND_0012044,Graphic Designer,0
CAND_0012046,Sales Executive,0
CAND_0012047,Mechanical Engineer,0
CAND_0012048,Graphic Designer,0
CAND_0012052,Mechanical Engineer,0
CAND_0012054,Accountant,0
CAND_0012055,HR Manager,0
CAND_0012056,HR Manager,0
CAND_0012057,HR Manager,0
CAND_0012058,HR Manager,0
CAND_0012060,Accountant,0
CAND_0012064,Marketing Manager,0
CAND_0012066,Civil Engineer,0
CAND_0012069,Sales Executive,0
CAND_0012071,Operations Manager,0
CAND_0012073,HR Manager,0
CAND_0012074,Sales Executive,0
CAND_0012075,Civil Engineer,0
CAND_0012079,Content Writer,0
CAND_0012080,Business Analyst,0
CAND_0012082,Operations Manager,0
CAND_0012083,Customer Support,0
CAND_0012087,Accountant,0
CAND_0012088,Civil Engineer,0
CAND_0012091,Project Manager,0
CAND_0012092,Operations Manager,0
CAND_0012094,Graphic Designer,0
CAND_0012095,Sales Executive,0
CAND_0012096,Mechanical Engineer,0
CAND_0012097,Business Analyst,0
CAND_0012099,Graphic Designer,0
CAND_0012100,Mechanical Engineer,0
CAND_0012104,Accountant,0
CAND_0012105,HR Manager,0
CAND_0012106,Accountant,0
CAND_0012107,Sales Executive,0
CAND_0012108,Business Analyst,0
CAND_0012109,Sales Executive,0
CAND_0012110,Mechanical Engineer,0
CAND_0012111,Content Writer,0
CAND_0012112,Graphic Designer,0
CAND_0012113,Mechanical Engineer,0
CAND_0012115,Content Writer,0
CAND_0012116,Marketing Manager,0
CAND_0012117,HR Manager,0
CAND_0012118,Civil Engineer,0
CAND_0012119,Project Manager,0
CAND_0012121,Graphic Designer,0
CAND_0012122,Civil Engineer,0
CAND_0012124,Business Analyst,0
CAND_0012125,Graphic Designer,0
CAND_0012126,Business Analyst,0
CAND_0012129,Content Writer,0
CAND_0012130,Accountant,0
CAND_0012134,Operations Manager,0
CAND_0012135,Civil Engineer,0
CAND_0012136,Marketing Manager,0
CAND_0012137,HR Manager,0
CAND_0012139,HR Manager,0
CAND_0012140,Accountant,0
CAND_0012141,Customer Support,0
CAND_0012142,Customer Support,0
CAND_0012144,Project Manager,0
CAND_0012145,HR Manager,0
